mnth,hr,weekday,workingday,atemp,hum,is_rush_hour,is_weekend_leisure
11,4,3,1,0.2576,0.7,0,0
11,5,3,1,0.2727,0.7,0,0
11,6,3,1,0.2576,0.65,0,0
11,7,3,1,0.2576,0.56,1,0
11,8,3,1,0.2121,0.6,1,0
11,9,3,1,0.2727,0.52,1,0
11,10,3,1,0.3182,0.49,0,0
11,11,3,1,0.3182,0.45,0,0
11,12,3,1,0.303,0.42,0,0
11,13,3,1,0.3333,0.42,0,0
11,14,3,1,0.3333,0.4,0,0
11,15,3,1,0.3333,0.32,0,0
11,16,3,1,0.3333,0.29,0,0
11,17,3,1,0.3333,0.31,1,0
11,18,3,1,0.303,0.33,1,0
11,19,3,1,0.3182,0.36,1,0
11,20,3,1,0.3333,0.36,0,0
11,21,3,1,0.303,0.39,0,0
11,22,3,1,0.2727,0.45,0,0
11,23,3,1,0.2727,0.48,0,0
11,0,4,1,0.2576,0.56,0,0
11,1,4,1,0.2576,0.64,0,0
11,2,4,1,0.2727,0.64,0,0
11,4,4,1,0.2273,0.75,0,0
11,5,4,1,0.2576,0.69,0,0
11,6,4,1,0.2727,0.69,0,0
11,7,4,1,0.2576,0.64,1,0
11,8,4,1,0.2273,0.69,1,0
11,9,4,1,0.2879,0.6,1,0
11,10,4,1,0.303,0.65,0,0
11,11,4,1,0.3485,0.37,0,0
11,12,4,1,0.3485,0.4,0,0
11,13,4,1,0.3939,0.32,0,0
11,14,4,1,0.3485,0.43,0,0
11,15,4,1,0.3333,0.43,0,0
11,16,4,1,0.3485,0.4,0,0
11,17,4,1,0.3333,0.39,1,0
11,18,4,1,0.3182,0.49,1,0
11,19,4,1,0.2879,0.52,1,0
11,20,4,1,0.303,0.52,0,0
11,21,4,1,0.2727,0.65,0,0
11,22,4,1,0.2879,0.7,0,0
11,23,4,1,0.3182,0.61,0,0
11,0,5,1,0.2576,0.7,0,0
11,1,5,1,0.2576,0.7,0,0
11,2,5,1,0.2879,0.75,0,0
11,3,5,1,0.2879,0.75,0,0
11,4,5,1,0.2727,0.75,0,0
11,5,5,1,0.2576,0.8,0,0
11,6,5,1,0.2576,0.86,0,0
11,7,5,1,0.2727,0.8,1,0
11,8,5,1,0.2576,0.8,1,0
11,9,5,1,0.2576,0.75,1,0
11,10,5,1,0.3333,0.65,0,0
11,11,5,1,0.3485,0.53,0,0
11,12,5,1,0.3939,0.46,0,0
11,13,5,1,0.4091,0.4,0,0
11,14,5,1,0.4091,0.4,0,0
11,15,5,1,0.4242,0.38,0,0
11,16,5,1,0.4091,0.43,0,0
11,17,5,1,0.3485,0.5,1,0
11,18,5,1,0.3636,0.61,1,0
11,19,5,1,0.3485,0.66,1,0
11,20,5,1,0.3485,0.66,0,0
11,21,5,1,0.3182,0.75,0,0
11,22,5,1,0.3333,0.75,0,0
11,23,5,1,0.3182,0.75,0,0
12,0,6,0,0.303,0.81,0,0
12,1,6,0,0.303,0.81,0,0
12,2,6,0,0.303,0.81,0,0
12,3,6,0,0.2727,0.81,0,0
12,4,6,0,0.2879,0.81,0,0
12,5,6,0,0.2576,0.87,0,0
12,6,6,0,0.2424,0.87,0,0
12,7,6,0,0.2424,0.87,0,0
12,8,6,0,0.2424,0.87,0,0
12,9,6,0,0.2424,0.93,0,0
12,10,6,0,0.2727,0.89,0,1
12,11,6,0,0.3333,0.76,0,1
12,12,6,0,0.3333,0.81,0,1
12,13,6,0,0.3636,0.76,0,1
12,14,6,0,0.3788,0.71,0,1
12,15,6,0,0.4091,0.62,0,1
12,16,6,0,0.3939,0.66,0,1
12,17,6,0,0.3485,0.76,0,0
12,18,6,0,0.3636,0.76,0,0
12,19,6,0,0.3485,0.81,0,0
12,20,6,0,0.3485,0.81,0,0
12,21,6,0,0.3333,0.87,0,0
12,22,6,0,0.3333,0.87,0,0
12,23,6,0,0.3485,0.81,0,0
12,0,0,0,0.3182,0.87,0,0
12,1,0,0,0.3182,0.87,0,0
12,2,0,0,0.3333,0.87,0,0
12,3,0,0,0.303,0.93,0,0
12,4,0,0,0.303,0.93,0,0
12,5,0,0,0.303,0.93,0,0
12,6,0,0,0.2424,0.93,0,0
12,7,0,0,0.2424,0.93,0,0
12,8,0,0,0.2879,0.93,0,0
12,9,0,0,0.2727,0.93,0,0
12,10,0,0,0.3333,0.87,0,1
12,11,0,0,0.3182,0.81,0,1
12,12,0,0,0.3333,0.81,0,1
12,13,0,0,0.4091,0.71,0,1
12,14,0,0,0.4394,0.62,0,1
12,15,0,0,0.4394,0.67,0,1
12,16,0,0,0.4394,0.67,0,1
12,17,0,0,0.4091,0.76,0,0
12,18,0,0,0.4394,0.72,0,0
12,19,0,0,0.4091,0.82,0,0
12,20,0,0,0.4242,0.82,0,0
12,21,0,0,0.4394,0.77,0,0
12,22,0,0,0.4394,0.77,0,0
12,23,0,0,0.4242,0.82,0,0
12,0,1,1,0.4242,0.82,0,0
12,1,1,1,0.4091,0.82,0,0
12,2,1,1,0.4242,0.77,0,0
12,3,1,1,0.3939,0.87,0,0
12,4,1,1,0.3788,0.93,0,0
12,5,1,1,0.3485,0.93,0,0
12,6,1,1,0.3788,0.93,0,0
12,7,1,1,0.3636,0.93,1,0
12,8,1,1,0.3788,0.93,1,0
12,9,1,1,0.4091,0.87,1,0
12,10,1,1,0.4394,0.77,0,0
12,11,1,1,0.4697,0.77,0,0
12,12,1,1,0.5,0.68,0,0
12,13,1,1,0.5455,0.56,0,0
12,14,1,1,0.6212,0.53,0,0
12,15,1,1,0.6212,0.56,0,0
12,16,1,1,0.6212,0.53,0,0
12,17,1,1,0.5,0.63,1,0
12,18,1,1,0.4848,0.68,1,0
12,19,1,1,0.4848,0.68,1,0
12,20,1,1,0.4545,0.77,0,0
12,21,1,1,0.4394,0.82,0,0
12,22,1,1,0.4242,0.82,0,0
12,23,1,1,0.4242,0.82,0,0
12,0,2,1,0.4242,0.88,0,0
12,1,2,1,0.4242,0.82,0,0
12,2,2,1,0.4242,0.88,0,0
12,3,2,1,0.4091,0.87,0,0
12,4,2,1,0.4091,0.87,0,0
12,5,2,1,0.4394,0.88,0,0
12,6,2,1,0.3788,0.93,0,0
12,7,2,1,0.4242,0.88,1,0
12,8,2,1,0.4394,0.88,1,0
12,9,2,1,0.4545,0.82,1,0
12,10,2,1,0.4545,0.82,0,0
12,11,2,1,0.4697,0.77,0,0
12,12,2,1,0.5,0.68,0,0
12,13,2,1,0.5152,0.64,0,0
12,14,2,1,0.5455,0.56,0,0
12,15,2,1,0.6212,0.49,0,0
12,16,2,1,0.5455,0.49,0,0
12,17,2,1,0.5,0.59,1,0
12,18,2,1,0.4848,0.63,1,0
12,19,2,1,0.4697,0.67,1,0
12,20,2,1,0.4848,0.63,0,0
12,21,2,1,0.4848,0.63,0,0
12,22,2,1,0.4848,0.63,0,0
12,23,2,1,0.4697,0.67,0,0
12,0,3,1,0.4848,0.59,0,0
12,1,3,1,0.5,0.55,0,0
12,2,3,1,0.4545,0.67,0,0
12,3,3,1,0.4697,0.67,0,0
12,4,3,1,0.4848,0.63,0,0
12,5,3,1,0.4848,0.59,0,0
12,6,3,1,0.4697,0.55,0,0
12,7,3,1,0.4545,0.59,1,0
12,8,3,1,0.4394,0.58,1,0
12,9,3,1,0.4394,0.51,1,0
12,10,3,1,0.4394,0.47,0,0
12,11,3,1,0.4394,0.44,0,0
12,12,3,1,0.4394,0.41,0,0
12,13,3,1,0.4545,0.41,0,0
12,14,3,1,0.4697,0.33,0,0
12,15,3,1,0.4697,0.33,0,0
12,16,3,1,0.4545,0.33,0,0
12,17,3,1,0.4394,0.35,1,0
12,18,3,1,0.4242,0.35,1,0
12,19,3,1,0.3939,0.43,1,0
12,20,3,1,0.303,0.46,0,0
12,21,3,1,0.303,0.46,0,0
12,22,3,1,0.2879,0.45,0,0
12,23,3,1,0.2727,0.49,0,0
12,0,4,1,0.2424,0.48,0,0
12,1,4,1,0.2424,0.48,0,0
12,2,4,1,0.2121,0.52,0,0
12,3,4,1,0.2273,0.55,0,0
12,4,4,1,0.2121,0.55,0,0
12,5,4,1,0.2121,0.55,0,0
12,6,4,1,0.2121,0.55,0,0
12,7,4,1,0.2121,0.51,1,0
12,8,4,1,0.2121,0.51,1,0
12,9,4,1,0.2273,0.48,1,0
12,10,4,1,0.2273,0.52,0,0
12,11,4,1,0.2576,0.48,0,0
12,12,4,1,0.3182,0.41,0,0
12,13,4,1,0.3333,0.39,0,0
12,14,4,1,0.3182,0.42,0,0
12,15,4,1,0.3485,0.39,0,0
12,16,4,1,0.3485,0.42,0,0
12,17,4,1,0.3182,0.45,1,0
12,18,4,1,0.2727,0.45,1,0
12,19,4,1,0.2576,0.6,1,0
12,20,4,1,0.2576,0.6,0,0
12,21,4,1,0.2424,0.6,0,0
12,22,4,1,0.2424,0.65,0,0
12,23,4,1,0.2424,0.65,0,0
12,0,5,1,0.2576,0.7,0,0
12,1,5,1,0.2273,0.7,0,0
12,2,5,1,0.2727,0.7,0,0
12,3,5,1,0.2576,0.81,0,0
12,4,5,1,0.2727,0.75,0,0
12,5,5,1,0.2727,0.81,0,0
12,6,5,1,0.2727,0.75,0,0
12,7,5,1,0.2727,0.81,1,0
12,8,5,1,0.2879,0.75,1,0
12,9,5,1,0.303,0.81,1,0
12,10,5,1,0.3182,0.76,0,0
12,11,5,1,0.3182,0.76,0,0
12,12,5,1,0.3333,0.71,0,0
12,13,5,1,0.3485,0.66,0,0
12,14,5,1,0.3485,0.71,0,0
12,15,5,1,0.3485,0.71,0,0
12,16,5,1,0.3485,0.76,0,0
12,17,5,1,0.3939,0.66,1,0
12,18,5,1,0.3939,0.71,1,0
12,19,5,1,0.3939,0.76,1,0
12,20,5,1,0.3939,0.76,0,0
12,21,5,1,0.3636,0.93,0,0
12,22,5,1,0.3636,0.93,0,0
12,23,5,1,0.3636,0.93,0,0
12,0,6,0,0.3636,0.93,0,0
12,1,6,0,0.3485,0.93,0,0
12,2,6,0,0.3485,0.93,0,0
12,3,6,0,0.3636,0.93,0,0
12,4,6,0,0.3788,0.93,0,0
12,5,6,0,0.3636,0.93,0,0
12,6,6,0,0.3636,0.93,0,0
12,7,6,0,0.3636,1.0,0,0
12,8,6,0,0.3939,0.94,0,0
12,9,6,0,0.3939,0.94,0,0
12,10,6,0,0.4091,0.87,0,1
12,11,6,0,0.4091,0.87,0,1
12,12,6,0,0.4091,0.87,0,1
12,13,6,0,0.4091,0.87,0,1
12,14,6,0,0.4091,0.87,0,1
12,15,6,0,0.4242,0.82,0,1
12,16,6,0,0.4242,0.82,0,1
12,17,6,0,0.3939,0.87,0,0
12,18,6,0,0.4091,0.87,0,0
12,19,6,0,0.4091,0.87,0,0
12,20,6,0,0.3788,1.0,0,0
12,21,6,0,0.3788,1.0,0,0
12,22,6,0,0.3939,0.94,0,0
12,23,6,0,0.4091,0.94,0,0
12,0,0,0,0.4091,0.87,0,0
12,1,0,0,0.4091,0.87,0,0
12,2,0,0,0.4091,0.87,0,0
12,3,0,0,0.4091,0.87,0,0
12,4,0,0,0.4091,0.94,0,0
12,5,0,0,0.4091,0.87,0,0
12,6,0,0,0.4091,0.94,0,0
12,7,0,0,0.4091,0.87,0,0
12,8,0,0,0.4091,0.87,0,0
12,9,0,0,0.4091,0.87,0,0
12,10,0,0,0.4091,0.87,0,1
12,11,0,0,0.4091,0.87,0,1
12,12,0,0,0.4091,0.82,0,1
12,13,0,0,0.3939,0.87,0,1
12,14,0,0,0.3939,0.87,0,1
12,15,0,0,0.3485,0.93,0,1
12,16,0,0,0.3485,0.93,0,1
12,17,0,0,0.3485,0.93,0,0
12,18,0,0,0.3636,0.93,0,0
12,19,0,0,0.3939,0.94,0,0
12,20,0,0,0.3636,1.0,0,0
12,21,0,0,0.3636,1.0,0,0
12,22,0,0,0.3636,0.93,0,0
12,23,0,0,0.3636,1.0,0,0
12,0,1,1,0.3636,1.0,0,0
12,1,1,1,0.3788,1.0,0,0
12,2,1,1,0.3939,0.94,0,0
12,3,1,1,0.3939,0.94,0,0
12,4,1,1,0.3939,0.94,0,0
12,5,1,1,0.3939,0.94,0,0
12,6,1,1,0.3939,0.94,0,0
12,7,1,1,0.3939,0.94,1,0
12,8,1,1,0.4242,1.0,1,0
12,9,1,1,0.4242,1.0,1,0
12,10,1,1,0.4394,0.94,0,0
12,11,1,1,0.4545,0.94,0,0
12,12,1,1,0.4394,1.0,0,0
12,13,1,1,0.4394,1.0,0,0
12,14,1,1,0.4848,0.94,0,0
12,15,1,1,0.4848,0.87,0,0
12,16,1,1,0.4848,0.88,0,0
12,17,1,1,0.4697,0.82,1,0
12,18,1,1,0.4545,0.88,1,0
12,19,1,1,0.5,0.77,1,0
12,20,1,1,0.4545,0.88,0,0
12,21,1,1,0.4545,0.94,0,0
12,22,1,1,0.4848,0.82,0,0
12,23,1,1,0.4545,0.88,0,0
12,0,2,1,0.4545,0.77,0,0
12,1,2,1,0.4242,0.71,0,0
12,2,2,1,0.4091,0.66,0,0
12,3,2,1,0.3333,0.76,0,0
12,4,2,1,0.3182,0.76,0,0
12,5,2,1,0.303,0.71,0,0
12,6,2,1,0.303,0.71,0,0
12,7,2,1,0.303,0.66,1,0
12,8,2,1,0.303,0.61,1,0
12,9,2,1,0.303,0.61,1,0
12,10,2,1,0.3333,0.57,0,0
12,11,2,1,0.3333,0.53,0,0
12,12,2,1,0.3182,0.53,0,0
12,13,2,1,0.3939,0.5,0,0
12,14,2,1,0.3939,0.5,0,0
12,15,2,1,0.3939,0.5,0,0
12,16,2,1,0.3939,0.5,0,0
12,17,2,1,0.303,0.53,1,0
12,18,2,1,0.303,0.53,1,0
12,19,2,1,0.303,0.53,1,0
12,20,2,1,0.303,0.53,0,0
12,21,2,1,0.3182,0.53,0,0
12,22,2,1,0.2879,0.56,0,0
12,23,2,1,0.2879,0.52,0,0
12,0,3,1,0.303,0.52,0,0
12,1,3,1,0.2727,0.61,0,0
12,2,3,1,0.2727,0.56,0,0
12,3,3,1,0.2727,0.6,0,0
12,4,3,1,0.303,0.6,0,0
12,5,3,1,0.2576,0.6,0,0
12,6,3,1,0.2424,0.6,0,0
12,7,3,1,0.2576,0.6,1,0
12,8,3,1,0.2576,0.65,1,0
12,9,3,1,0.2879,0.61,1,0
12,10,3,1,0.303,0.56,0,0
12,11,3,1,0.303,0.49,0,0
12,12,3,1,0.3636,0.42,0,0
12,13,3,1,0.3636,0.42,0,0
12,14,3,1,0.3636,0.46,0,0
12,15,3,1,0.3485,0.46,0,0
12,16,3,1,0.3333,0.46,0,0
12,17,3,1,0.303,0.53,1,0
12,18,3,1,0.303,0.49,1,0
12,19,3,1,0.2879,0.56,1,0
12,20,3,1,0.2879,0.52,0,0
12,21,3,1,0.2879,0.52,0,0
12,22,3,1,0.2879,0.52,0,0
12,23,3,1,0.2727,0.56,0,0
12,0,4,1,0.2727,0.52,0,0
12,1,4,1,0.2576,0.52,0,0
12,2,4,1,0.2424,0.56,0,0
12,3,4,1,0.2424,0.56,0,0
12,4,4,1,0.2576,0.56,0,0
12,5,4,1,0.2576,0.56,0,0
12,6,4,1,0.2424,0.56,0,0
12,7,4,1,0.2273,0.6,1,0
12,8,4,1,0.2273,0.6,1,0
12,9,4,1,0.2727,0.52,1,0
12,10,4,1,0.303,0.45,0,0
12,11,4,1,0.3182,0.42,0,0
12,12,4,1,0.3333,0.4,0,0
12,13,4,1,0.3485,0.34,0,0
12,14,4,1,0.3485,0.34,0,0
12,15,4,1,0.3485,0.34,0,0
12,16,4,1,0.3485,0.39,0,0
12,17,4,1,0.3333,0.42,1,0
12,18,4,1,0.3333,0.42,1,0
12,19,4,1,0.303,0.45,1,0
12,20,4,1,0.3333,0.45,0,0
12,21,4,1,0.3182,0.48,0,0
12,22,4,1,0.2879,0.6,0,0
12,23,4,1,0.303,0.6,0,0
12,0,5,1,0.2576,0.64,0,0
12,1,5,1,0.2576,0.69,0,0
12,2,5,1,0.2727,0.69,0,0
12,3,5,1,0.2273,0.69,0,0
12,4,5,1,0.2273,0.75,0,0
12,5,5,1,0.2273,0.69,0,0
12,6,5,1,0.1818,0.8,0,0
12,7,5,1,0.2121,0.72,1,0
12,8,5,1,0.2273,0.69,1,0
12,9,5,1,0.2424,0.75,1,0
12,10,5,1,0.2576,0.81,0,0
12,11,5,1,0.303,0.65,0,0
12,12,5,1,0.3485,0.5,0,0
12,13,5,1,0.3485,0.5,0,0
12,14,5,1,0.4091,0.43,0,0
12,15,5,1,0.4091,0.47,0,0
12,16,5,1,0.3939,0.54,0,0
12,17,5,1,0.3333,0.57,1,0
12,18,5,1,0.3485,0.46,1,0
12,19,5,1,0.3485,0.53,1,0
12,20,5,1,0.3333,0.61,0,0
12,21,5,1,0.303,0.75,0,0
12,22,5,1,0.2879,0.75,0,0
12,23,5,1,0.303,0.75,0,0
12,0,6,0,0.3333,0.7,0,0
12,1,6,0,0.2879,0.81,0,0
12,2,6,0,0.303,0.81,0,0
12,3,6,0,0.2879,0.81,0,0
12,4,6,0,0.2576,0.87,0,0
12,5,6,0,0.303,0.75,0,0
12,6,6,0,0.2879,0.75,0,0
12,7,6,0,0.2576,0.75,0,0
12,8,6,0,0.2879,0.75,0,0
12,9,6,0,0.2727,0.75,0,0
12,10,6,0,0.3182,0.61,0,1
12,11,6,0,0.3485,0.61,0,1
12,12,6,0,0.3939,0.5,0,1
12,13,6,0,0.3939,0.54,0,1
12,14,6,0,0.4091,0.5,0,1
12,15,6,0,0.4242,0.47,0,1
12,16,6,0,0.4091,0.5,0,1
12,17,6,0,0.4091,0.5,0,0
12,18,6,0,0.3939,0.58,0,0
12,19,6,0,0.3485,0.62,0,0
12,20,6,0,0.3485,0.57,0,0
12,21,6,0,0.3485,0.62,0,0
12,22,6,0,0.3485,0.62,0,0
12,23,6,0,0.3485,0.62,0,0
12,0,0,0,0.3788,0.62,0,0
12,1,0,0,0.3485,0.76,0,0
12,2,0,0,0.3485,0.87,0,0
12,3,0,0,0.3333,0.87,0,0
12,4,0,0,0.3636,0.87,0,0
12,5,0,0,0.3636,0.87,0,0
12,6,0,0,0.3636,0.87,0,0
12,7,0,0,0.3485,0.87,0,0
12,8,0,0,0.3485,0.87,0,0
12,9,0,0,0.3485,0.87,0,0
12,10,0,0,0.3485,0.87,0,1
12,11,0,0,0.3485,0.87,0,1
12,12,0,0,0.3939,0.82,0,1
12,13,0,0,0.3939,0.76,0,1
12,14,0,0,0.3939,0.76,0,1
12,15,0,0,0.3939,0.82,0,1
12,16,0,0,0.3939,0.82,0,1
12,17,0,0,0.3939,0.82,0,0
12,18,0,0,0.3939,0.82,0,0
12,19,0,0,0.3485,0.93,0,0
12,20,0,0,0.3939,0.82,0,0
12,21,0,0,0.3788,0.93,0,0
12,22,0,0,0.4091,0.82,0,0
12,23,0,0,0.3485,0.93,0,0
12,0,1,1,0.3939,0.87,0,0
12,1,1,1,0.3939,0.87,0,0
12,2,1,1,0.3939,0.94,0,0
12,3,1,1,0.3788,0.93,0,0
12,4,1,1,0.3788,1.0,0,0
12,5,1,1,0.3939,0.87,0,0
12,6,1,1,0.3485,0.93,0,0
12,7,1,1,0.3485,0.93,1,0
12,8,1,1,0.3939,0.87,1,0
12,9,1,1,0.4091,0.87,1,0
12,10,1,1,0.3939,0.87,0,0
12,11,1,1,0.4091,0.87,0,0
12,12,1,1,0.4091,0.87,0,0
12,13,1,1,0.4091,0.87,0,0
12,14,1,1,0.4091,0.87,0,0
12,15,1,1,0.4242,0.88,0,0
12,16,1,1,0.4091,0.94,0,0
12,17,1,1,0.4091,0.94,1,0
12,18,1,1,0.4091,0.94,1,0
12,19,1,1,0.4242,0.88,1,0
12,20,1,1,0.4242,0.94,0,0
12,21,1,1,0.4242,0.94,0,0
12,22,1,1,0.4242,0.94,0,0
12,23,1,1,0.4242,0.94,0,0
12,0,2,1,0.4394,0.94,0,0
12,1,2,1,0.4394,0.94,0,0
12,2,2,1,0.4394,0.88,0,0
12,3,2,1,0.4242,0.88,0,0
12,4,2,1,0.4242,0.82,0,0
12,5,2,1,0.3939,0.87,0,0
12,6,2,1,0.3485,0.93,0,0
12,7,2,1,0.3485,0.93,1,0
12,8,2,1,0.3939,0.94,1,0
12,9,2,1,0.4091,0.87,1,0
12,10,2,1,0.4394,0.77,0,0
12,11,2,1,0.4697,0.63,0,0
12,12,2,1,0.4697,0.48,0,0
12,13,2,1,0.4848,0.42,0,0
12,14,2,1,0.4545,0.47,0,0
12,15,2,1,0.4545,0.44,0,0
12,16,2,1,0.4394,0.41,0,0
12,17,2,1,0.4091,0.47,1,0
12,18,2,1,0.3939,0.46,1,0
12,19,2,1,0.3939,0.46,1,0
12,20,2,1,0.3333,0.5,0,0
12,21,2,1,0.3485,0.5,0,0
12,22,2,1,0.3333,0.49,0,0
12,23,2,1,0.3485,0.49,0,0
12,0,3,1,0.3182,0.61,0,0
12,1,3,1,0.3182,0.65,0,0
12,2,3,1,0.303,0.65,0,0
12,3,3,1,0.2727,0.75,0,0
12,4,3,1,0.2424,0.75,0,0
12,5,3,1,0.2879,0.75,0,0
12,6,3,1,0.2576,0.75,0,0
12,7,3,1,0.2727,0.75,1,0
12,8,3,1,0.2576,0.87,1,0
12,9,3,1,0.2879,0.75,1,0
12,10,3,1,0.3333,0.7,0,0
12,11,3,1,0.4091,0.54,0,0
12,12,3,1,0.4091,0.54,0,0
12,13,3,1,0.4242,0.5,0,0
12,14,3,1,0.4242,0.5,0,0
12,15,3,1,0.4242,0.5,0,0
12,16,3,1,0.4242,0.5,0,0
12,17,3,1,0.4091,0.5,1,0
12,18,3,1,0.3939,0.5,1,0
12,19,3,1,0.3939,0.5,1,0
12,20,3,1,0.3485,0.57,0,0
12,21,3,1,0.3182,0.61,0,0
12,22,3,1,0.3485,0.61,0,0
12,23,3,1,0.3333,0.66,0,0
12,0,4,1,0.3333,0.61,0,0
12,1,4,1,0.3485,0.66,0,0
12,2,4,1,0.3485,0.66,0,0
12,3,4,1,0.3182,0.7,0,0
12,4,4,1,0.3182,0.7,0,0
12,5,4,1,0.3182,0.7,0,0
12,6,4,1,0.3333,0.65,0,0
12,7,4,1,0.3333,0.7,1,0
12,8,4,1,0.3333,0.7,1,0
12,9,4,1,0.3333,0.7,1,0
12,10,4,1,0.3333,0.66,0,0
12,11,4,1,0.3182,0.57,0,0
12,12,4,1,0.3485,0.53,0,0
12,13,4,1,0.3485,0.57,0,0
12,14,4,1,0.3485,0.53,0,0
12,15,4,1,0.3333,0.57,0,0
12,16,4,1,0.303,0.53,0,0
12,17,4,1,0.3333,0.66,1,0
12,18,4,1,0.3333,0.71,1,0
12,19,4,1,0.3182,0.71,1,0
12,20,4,1,0.3333,0.76,0,0
12,21,4,1,0.3333,0.76,0,0
12,22,4,1,0.3333,0.87,0,0
12,23,4,1,0.4091,0.82,0,0
12,0,5,1,0.4242,0.88,0,0
12,1,5,1,0.4394,0.88,0,0
12,2,5,1,0.4545,0.94,0,0
12,3,5,1,0.4545,0.94,0,0
12,4,5,1,0.3182,0.71,0,0
12,5,5,1,0.303,0.76,0,0
12,6,5,1,0.2879,0.57,0,0
12,7,5,1,0.3182,0.57,1,0
12,8,5,1,0.303,0.57,1,0
12,9,5,1,0.2727,0.45,1,0
12,10,5,1,0.2879,0.42,0,0
12,11,5,1,0.2879,0.42,0,0
12,12,5,1,0.2879,0.39,0,0
12,13,5,1,0.2879,0.39,0,0
12,14,5,1,0.2879,0.39,0,0
12,15,5,1,0.2727,0.42,0,0
12,16,5,1,0.2727,0.39,0,0
12,17,5,1,0.2273,0.56,1,0
12,18,5,1,0.2273,0.56,1,0
12,19,5,1,0.2576,0.45,1,0
12,20,5,1,0.2727,0.41,0,0
12,21,5,1,0.2273,0.41,0,0
12,22,5,1,0.2273,0.44,0,0
12,23,5,1,0.2424,0.44,0,0
12,0,6,0,0.2121,0.44,0,0
12,1,6,0,0.2121,0.44,0,0
12,2,6,0,0.2121,0.44,0,0
12,3,6,0,0.2121,0.48,0,0
12,4,6,0,0.2576,0.48,0,0
12,5,6,0,0.2273,0.48,0,0
12,6,6,0,0.2273,0.44,0,0
12,7,6,0,0.2273,0.44,0,0
12,8,6,0,0.2121,0.44,0,0
12,9,6,0,0.2273,0.48,0,0
12,10,6,0,0.2273,0.48,0,1
12,11,6,0,0.2576,0.41,0,1
12,12,6,0,0.2576,0.36,0,1
12,13,6,0,0.2879,0.36,0,1
12,14,6,0,0.2879,0.36,0,1
12,15,6,0,0.2727,0.33,0,1
12,16,6,0,0.2727,0.39,0,1
12,17,6,0,0.2576,0.41,0,0
12,18,6,0,0.2121,0.44,0,0
12,19,6,0,0.2121,0.48,0,0
12,20,6,0,0.2424,0.48,0,0
12,21,6,0,0.2121,0.51,0,0
12,22,6,0,0.2121,0.51,0,0
12,23,6,0,0.2273,0.51,0,0
12,0,0,0,0.2121,0.47,0,0
12,1,0,0,0.2273,0.47,0,0
12,2,0,0,0.2121,0.51,0,0
12,3,0,0,0.2121,0.51,0,0
12,4,0,0,0.2121,0.47,0,0
12,5,0,0,0.2576,0.51,0,0
12,6,0,0,0.197,0.64,0,0
12,7,0,0,0.197,0.64,0,0
12,8,0,0,0.1667,0.69,0,0
12,9,0,0,0.2273,0.59,0,0
12,10,0,0,0.2273,0.64,0,1
12,11,0,0,0.2273,0.52,0,1
12,12,0,0,0.2879,0.42,0,1
12,13,0,0,0.303,0.39,0,1
12,14,0,0,0.303,0.31,0,1
12,15,0,0,0.3333,0.34,0,1
12,16,0,0,0.3333,0.34,0,1
12,17,0,0,0.3182,0.49,0,0
12,18,0,0,0.303,0.45,0,0
12,19,0,0,0.3333,0.42,0,0
12,20,0,0,0.303,0.65,0,0
12,21,0,0,0.2879,0.7,0,0
12,22,0,0,0.2576,0.6,0,0
12,23,0,0,0.2879,0.6,0,0
12,0,1,1,0.2727,0.69,0,0
12,1,1,1,0.2727,0.69,0,0
12,2,1,1,0.2576,0.75,0,0
12,3,1,1,0.2576,0.75,0,0
12,5,1,1,0.197,0.8,0,0
12,6,1,1,0.2576,0.75,0,0
12,7,1,1,0.2576,0.69,1,0
12,8,1,1,0.2727,0.69,1,0
12,9,1,1,0.2576,0.65,1,0
12,10,1,1,0.303,0.65,0,0
12,11,1,1,0.2576,0.6,0,0
12,12,1,1,0.303,0.56,0,0
12,13,1,1,0.2576,0.81,0,0
12,14,1,1,0.2576,0.87,0,0
12,15,1,1,0.2273,0.87,0,0
12,16,1,1,0.2273,0.87,0,0
12,17,1,1,0.2424,0.93,1,0
12,18,1,1,0.2576,0.93,1,0
12,19,1,1,0.2424,0.93,1,0
12,20,1,1,0.2424,0.93,0,0
12,21,1,1,0.2576,0.93,0,0
12,22,1,1,0.2879,0.93,0,0
12,23,1,1,0.2879,0.93,0,0
12,0,2,0,0.2576,0.93,0,0
12,1,2,0,0.2576,0.87,0,0
12,2,2,0,0.2576,0.87,0,0
12,4,2,0,0.2576,0.87,0,0
12,5,2,0,0.2273,0.93,0,0
12,6,2,0,0.2273,0.93,0,0
12,7,2,0,0.2273,0.93,0,0
12,8,2,0,0.2879,0.87,0,0
12,9,2,0,0.2576,0.87,0,0
12,10,2,0,0.3182,0.81,0,1
12,11,2,0,0.3182,0.75,0,1
12,12,2,0,0.3333,0.76,0,1
12,13,2,0,0.4091,0.5,0,1
12,14,2,0,0.3939,0.46,0,1
12,15,2,0,0.3333,0.5,0,1
12,16,2,0,0.3333,0.5,0,1
12,17,2,0,0.303,0.57,0,0
12,18,2,0,0.303,0.66,0,0
12,19,2,0,0.303,0.66,0,0
12,20,2,0,0.303,0.66,0,0
12,21,2,0,0.2879,0.65,0,0
12,22,2,0,0.303,0.7,0,0
12,23,2,0,0.2727,0.65,0,0
12,0,3,1,0.2727,0.65,0,0
12,1,3,1,0.2273,0.65,0,0
